trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
B20121216SAT_084550_F..N69R,14:41:00,14:41:00,F18N,22,,0,0,
B20121216SAT_074850_F..S69R,13:21:00,13:21:00,F18S,24,,0,0,
B20121216SAT_085550_F..N69R,14:51:00,14:51:00,F18N,22,,0,0,
B20121216SAT_075850_F..S69R,13:31:00,13:31:00,F18S,24,,0,0,
B20121216SAT_086550_F..N69R,15:01:00,15:01:00,F18N,22,,0,0,
B20121216SAT_076850_F..S69R,13:41:00,13:41:00,F18S,24,,0,0,
B20121216SAT_087550_F..N69R,15:11:00,15:11:00,F18N,22,,0,0,
B20121216SAT_077850_F..S69R,13:51:00,13:51:00,F18S,24,,0,0,
B20121216SAT_088550_F..N69R,15:21:00,15:21:00,F18N,22,,0,0,
B20121216SAT_078850_F..S69R,14:01:00,14:01:00,F18S,24,,0,0,
B20121216SAT_089550_F..N69R,15:31:00,15:31:00,F18N,22,,0,0,
B20121216SAT_079850_F..S69R,14:11:00,14:11:00,F18S,24,,0,0,
B20121216SAT_090550_F..N69R,15:41:00,15:41:00,F18N,22,,0,0,
B20121216SAT_080850_F..S69R,14:21:00,14:21:00,F18S,24,,0,0,
B20121216SAT_091550_F..N69R,15:51:00,15:51:00,F18N,22,,0,0,
B20121216SAT_081850_F..S69R,14:31:00,14:31:00,F18S,24,,0,0,
B20121216SAT_092550_F..N69R,16:01:00,16:01:00,F18N,22,,0,0,
B20121216SAT_082850_F..S69R,14:41:00,14:41:00,F18S,24,,0,0,
B20121216SAT_093550_F..N69R,16:11:00,16:11:00,F18N,22,,0,0,
B20121216SAT_083850_F..S69R,14:51:00,14:51:00,F18S,24,,0,0,
B20121216SAT_094550_F..N69R,16:21:00,16:21:00,F18N,22,,0,0,
B20121216SAT_084850_F..S69R,15:01:00,15:01:00,F18S,24,,0,0,
B20121216SAT_095550_F..N69R,16:31:00,16:31:00,F18N,22,,0,0,
B20121216SAT_085850_F..S69R,15:11:00,15:11:00,F18S,24,,0,0,
B20121216SAT_096550_F..N69R,16:41:00,16:41:00,F18N,22,,0,0,
B20121216SAT_086850_F..S69R,15:21:00,15:21:00,F18S,24,,0,0,
B20121216SAT_097550_F..N69R,16:51:00,16:51:00,F18N,22,,0,0,
B20121216SAT_087850_F..S69R,15:31:00,15:31:00,F18S,24,,0,0,
B20121216SAT_098550_F..N69R,17:01:00,17:01:00,F18N,22,,0,0,
B20121216SAT_088850_F..S69R,15:41:00,15:41:00,F18S,24,,0,0,
B20121216SAT_099550_F..N69R,17:11:00,17:11:00,F18N,22,,0,0,
B20121216SAT_089850_F..S69R,15:51:00,15:51:00,F18S,24,,0,0,
B20121216SAT_100550_F..N69R,17:21:00,17:21:00,F18N,22,,0,0,
B20121216SAT_090850_F..S69R,16:01:00,16:01:00,F18S,24,,0,0,
B20121216SAT_101550_F..N69R,17:31:00,17:31:00,F18N,22,,0,0,
B20121216SAT_091850_F..S69R,16:11:00,16:11:00,F18S,24,,0,0,
B20121216SAT_102550_F..N69R,17:41:00,17:41:00,F18N,22,,0,0,
B20121216SAT_092850_F..S69R,16:21:00,16:21:00,F18S,24,,0,0,
B20121216SAT_103550_F..N69R,17:51:00,17:51:00,F18N,22,,0,0,
B20121216SAT_093850_F..S69R,16:31:00,16:31:00,F18S,24,,0,0,
B20121216SAT_104550_F..N69R,18:01:00,18:01:00,F18N,22,,0,0,
B20121216SAT_094850_F..S69R,16:41:00,16:41:00,F18S,24,,0,0,
B20121216SAT_105550_F..N69R,18:11:00,18:11:00,F18N,22,,0,0,
B20121216SAT_095850_F..S69R,16:51:00,16:51:00,F18S,24,,0,0,
B20121216SAT_106550_F..N69R,18:21:00,18:21:00,F18N,22,,0,0,
B20121216SAT_096850_F..S69R,17:01:00,17:01:00,F18S,24,,0,0,
B20121216SAT_107550_F..N69R,18:31:00,18:31:00,F18N,22,,0,0,
B20121216SAT_097850_F..S69R,17:11:00,17:11:00,F18S,24,,0,0,
B20121216SAT_108550_F..N69R,18:41:00,18:41:00,F18N,22,,0,0,
B20121216SAT_098850_F..S69R,17:21:00,17:21:00,F18S,24,,0,0,
B20121216SAT_109550_F..N69R,18:51:00,18:51:00,F18N,22,,0,0,
B20121216SAT_099850_F..S69R,17:31:00,17:31:00,F18S,24,,0,0,
B20121216SAT_110550_F..N69R,19:01:00,19:01:00,F18N,22,,0,0,
B20121216SAT_100850_F..S69R,17:41:00,17:41:00,F18S,24,,0,0,
B20121216SAT_111550_F..N69R,19:11:00,19:11:00,F18N,22,,0,0,
B20121216SAT_101850_F..S69R,17:51:00,17:51:00,F18S,24,,0,0,
B20121216SAT_112550_F..N69R,19:21:00,19:21:00,F18N,22,,0,0,
B20121216SAT_102850_F..S69R,18:01:00,18:01:00,F18S,24,,0,0,
B20121216SAT_113550_F..N69R,19:31:00,19:31:00,F18N,22,,0,0,
B20121216SAT_103850_F..S69R,18:11:00,18:11:00,F18S,24,,0,0,
B20121216SAT_114550_F..N69R,19:41:00,19:41:00,F18N,22,,0,0,
B20121216SAT_104850_F..S69R,18:21:00,18:21:00,F18S,24,,0,0,
B20121216SAT_115550_F..N69R,19:51:00,19:51:00,F18N,22,,0,0,
B20121216SAT_105850_F..S69R,18:31:00,18:31:00,F18S,24,,0,0,
B20121216SAT_116550_F..N69R,20:01:00,20:01:00,F18N,22,,0,0,
B20121216SAT_106850_F..S69R,18:41:00,18:41:00,F18S,24,,0,0,
B20121216SAT_117550_F..N69R,20:11:00,20:11:00,F18N,22,,0,0,
B20121216SAT_107850_F..S69R,18:51:00,18:51:00,F18S,24,,0,0,
B20121216SAT_118550_F..N69R,20:21:00,20:21:00,F18N,22,,0,0,
B20121216SAT_108850_F..S69R,19:01:00,19:01:00,F18S,24,,0,0,
B20121216SAT_119550_F..N69R,20:31:00,20:31:00,F18N,22,,0,0,
B20121216SAT_109850_F..S69R,19:11:00,19:11:00,F18S,24,,0,0,
B20121216SAT_120550_F..N69R,20:41:00,20:41:00,F18N,22,,0,0,
B20121216SAT_110850_F..S69R,19:21:00,19:21:00,F18S,24,,0,0,
B20121216SAT_121550_F..N69R,20:51:00,20:51:00,F18N,22,,0,0,
B20121216SAT_111850_F..S69R,19:30:00,19:30:00,F18S,24,,0,0,
B20121216SAT_122550_F..N69R,21:01:00,21:01:00,F18N,22,,0,0,
B20121216SAT_112850_F..S69R,19:42:00,19:42:00,F18S,24,,0,0,
B20121216SAT_123550_F..N69R,21:11:00,21:11:00,F18N,22,,0,0,
B20121216SAT_114050_F..S69R,19:54:00,19:54:00,F18S,24,,0,0,
B20121216SAT_124600_F..N69R,21:23:00,21:23:00,F18N,22,,0,0,
B20121216SAT_115450_F..S69R,20:06:00,20:06:00,F18S,24,,0,0,
B20121216SAT_126000_F..N69R,21:35:30,21:35:30,F18N,22,,0,0,
B20121216SAT_116650_F..S69R,20:18:00,20:18:00,F18S,24,,0,0,
B20121216SAT_127150_F..N69R,21:47:00,21:47:00,F18N,22,,0,0,
B20121216SAT_117850_F..S69R,20:30:00,20:30:00,F18S,24,,0,0,
B20121216SAT_128350_F..N69R,21:59:00,21:59:00,F18N,22,,0,0,
B20121216SAT_119050_F..S69R,20:42:00,20:42:00,F18S,24,,0,0,
B20121216SAT_129550_F..N69R,22:11:00,22:11:00,F18N,22,,0,0,
B20121216SAT_120050_F..S69R,20:54:00,20:54:00,F18S,24,,0,0,
B20121216SAT_130750_F..N69R,22:23:00,22:23:00,F18N,22,,0,0,
B20121216SAT_121450_F..S69R,21:06:00,21:06:00,F18S,24,,0,0,
B20121216SAT_131950_F..N69R,22:35:00,22:35:00,F18N,22,,0,0,
B20121216SAT_122650_F..S69R,21:18:00,21:18:00,F18S,24,,0,0,
B20121216SAT_133100_F..N69R,22:46:30,22:46:30,F18N,22,,0,0,
B20121216SAT_123850_F..S69R,21:30:00,21:30:00,F18S,24,,0,0,
B20121216SAT_134300_F..N69R,22:58:30,22:58:30,F18N,22,,0,0,
B20121216SAT_125050_F..S69R,21:42:00,21:42:00,F18S,24,,0,0,
B20121216SAT_135500_F..N69R,23:10:30,23:10:30,F18N,22,,0,0,
B20121216SAT_126250_F..S69R,21:54:00,21:54:00,F18S,24,,0,0,
B20121216SAT_136700_F..N69R,23:22:30,23:22:30,F18N,22,,0,0,
B20121216SAT_127450_F..S69R,22:06:00,22:06:00,F18S,24,,0,0,
B20121216SAT_137900_F..N69R,23:34:30,23:34:30,F18N,22,,0,0,
B20121216SAT_128650_F..S69R,22:18:00,22:18:00,F18S,24,,0,0,
B20121216SAT_139150_F..N69R,23:46:30,23:46:30,F18N,22,,0,0,
B20121216SAT_129850_F..S69R,22:30:00,22:30:00,F18S,24,,0,0,
B20121216SAT_140350_F..N69R,23:58:30,23:58:30,F18N,22,,0,0,
B20121216SAT_131000_F..S69R,22:41:30,22:41:30,F18S,24,,0,0,
B20121216SAT_141550_F..N69R,24:10:30,24:10:30,F18N,22,,0,0,
B20121216SAT_132100_F..S69R,22:52:30,22:52:30,F18S,24,,0,0,
B20121216SAT_142750_F..N69R,24:22:30,24:22:30,F18N,22,,0,0,
B20121216SAT_133350_F..S69R,23:05:00,23:05:00,F18S,24,,0,0,
B20121216SAT_134600_F..S69R,23:17:30,23:17:30,F18S,24,,0,0,
B20121216SAT_144550_F..N69R,24:40:30,24:40:30,F18N,22,,0,0,
B20121216SAT_135850_F..S69R,23:30:00,23:30:00,F18S,24,,0,0,
B20121216SAT_146150_F..N69R,24:55:30,24:55:30,F18N,22,,0,0,
B20121216SAT_137050_F..S69R,23:42:00,23:42:00,F18S,24,,0,0,
B20121216SAT_138250_F..S69R,23:54:00,23:54:00,F18S,24,,0,0,
B20121216SAT_148150_F..N69R,25:15:30,25:15:30,F18N,22,,0,0,
B20121216SAT_139500_F..S69R,24:06:30,24:06:30,F18S,24,,0,0,
B20121216SAT_150150_F..N69R,25:35:30,25:35:30,F18N,22,,0,0,
B20121216SAT_140700_F..S69R,24:18:30,24:18:30,F18S,24,,0,0,
B20121216SAT_141900_F..S69R,24:30:30,24:30:30,F18S,24,,0,0,
B20121216SAT_152150_F..N69R,25:55:30,25:55:30,F18N,22,,0,0,
B20121216SAT_143150_F..S69R,24:43:00,24:43:00,F18S,24,,0,0,
B20121216SAT_154150_F..N69R,26:15:30,26:15:30,F18N,22,,0,0,
B20121216SUN_000900_F..S69R,00:59:30,00:59:30,F18S,24,,0,0,
B20121216SUN_012150_F..N69R,02:35:30,02:35:30,F18N,22,,0,0,
B20121216SUN_002900_F..S69R,01:19:30,01:19:30,F18S,24,,0,0,
B20121216SUN_014150_F..N69R,02:55:30,02:55:30,F18N,22,,0,0,
B20121216SUN_004900_F..S69R,01:39:30,01:39:30,F18S,24,,0,0,
B20121216SUN_016150_F..N69R,03:15:30,03:15:30,F18N,22,,0,0,
B20121216SUN_006900_F..S69R,01:59:30,01:59:30,F18S,24,,0,0,
B20121216SUN_018150_F..N69R,03:35:30,03:35:30,F18N,22,,0,0,
B20121216SUN_008900_F..S69R,02:19:30,02:19:30,F18S,24,,0,0,
B20121216SUN_020150_F..N69R,03:55:30,03:55:30,F18N,22,,0,0,
B20121216SUN_010900_F..S69R,02:39:30,02:39:30,F18S,24,,0,0,
B20121216SUN_022150_F..N69R,04:15:30,04:15:30,F18N,22,,0,0,
B20121216SUN_012900_F..S69R,02:59:30,02:59:30,F18S,24,,0,0,
B20121216SUN_024150_F..N69R,04:35:30,04:35:30,F18N,22,,0,0,
B20121216SUN_014900_F..S69R,03:19:30,03:19:30,F18S,24,,0,0,
B20121216SUN_026150_F..N69R,04:55:30,04:55:30,F18N,22,,0,0,
B20121216SUN_016900_F..S69R,03:39:30,03:39:30,F18S,24,,0,0,
B20121216SUN_028150_F..N69R,05:15:30,05:15:30,F18N,22,,0,0,
B20121216SUN_018900_F..S69R,03:59:30,03:59:30,F18S,24,,0,0,
B20121216SUN_030150_F..N69R,05:35:30,05:35:30,F18N,22,,0,0,
B20121216SUN_020900_F..S69R,04:19:30,04:19:30,F18S,24,,0,0,
B20121216SUN_032150_F..N69R,05:55:30,05:55:30,F18N,22,,0,0,
B20121216SUN_022900_F..S69R,04:39:30,04:39:30,F18S,24,,0,0,
B20121216SUN_034150_F..N69R,06:15:30,06:15:30,F18N,22,,0,0,
B20121216SUN_024900_F..S69R,04:59:30,04:59:30,F18S,24,,0,0,
B20121216SUN_036150_F..N69R,06:35:30,06:35:30,F18N,22,,0,0,
B20121216SUN_026900_F..S69R,05:19:30,05:19:30,F18S,24,,0,0,
B20121216SUN_038150_F..N69R,06:55:30,06:55:30,F18N,22,,0,0,
B20121216SUN_028900_F..S69R,05:39:30,05:39:30,F18S,24,,0,0,
B20121216SUN_040150_F..N69R,07:15:30,07:15:30,F18N,22,,0,0,
B20121216SUN_030900_F..S69R,05:59:30,05:59:30,F18S,24,,0,0,
B20121216SUN_042000_F..N69R,07:35:30,07:35:30,F18N,22,,0,0,
B20121216SUN_032900_F..S69R,06:19:30,06:19:30,F18S,24,,0,0,
B20121216SUN_043900_F..N69R,07:54:30,07:54:30,F18N,22,,0,0,
B20121216SUN_034900_F..S69R,06:39:30,06:39:30,F18S,24,,0,0,
B20121216SUN_045400_F..N69R,08:09:30,08:09:30,F18N,22,,0,0,
B20121216SUN_036900_F..S69R,06:59:30,06:59:30,F18S,24,,0,0,
B20121216SUN_046950_F..N69R,08:25:00,08:25:00,F18N,22,,0,0,
B20121216SUN_048450_F..N69R,08:40:00,08:40:00,F18N,22,,0,0,
B20121216SUN_038900_F..S69R,07:20:00,07:20:00,F18S,24,,0,0,
B20121216SUN_049950_F..N69R,08:55:00,08:55:00,F18N,22,,0,0,
B20121216SUN_040900_F..S69R,07:40:00,07:40:00,F18S,24,,0,0,
B20121216SUN_051450_F..N69R,09:10:00,09:10:00,F18N,22,,0,0,
B20121216SUN_042500_F..S69R,07:56:00,07:56:00,F18S,24,,0,0,
B20121216SUN_052650_F..N69R,09:22:00,09:22:00,F18N,22,,0,0,
B20121216SUN_044000_F..S69R,08:11:00,08:11:00,F18S,24,,0,0,
B20121216SUN_053850_F..N69R,09:34:00,09:34:00,F18N,22,,0,0,
B20121216SUN_055050_F..N69R,09:46:00,09:46:00,F18N,22,,0,0,
B20121216SUN_045500_F..S69R,08:26:00,08:26:00,F18S,24,,0,0,
B20121216SUN_056250_F..N69R,09:58:00,09:58:00,F18N,22,,0,0,
B20121216SUN_047000_F..S69R,08:41:00,08:41:00,F18S,24,,0,0,
B20121216SUN_057450_F..N69R,10:10:00,10:10:00,F18N,22,,0,0,
B20121216SUN_048250_F..S69R,08:56:00,08:56:00,F18S,24,,0,0,
B20121216SUN_058650_F..N69R,10:22:00,10:22:00,F18N,22,,0,0,
B20121216SUN_049900_F..S69R,09:11:00,09:11:00,F18S,24,,0,0,
B20121216SUN_059850_F..N69R,10:34:00,10:34:00,F18N,22,,0,0,
B20121216SUN_060850_F..N69R,10:44:00,10:44:00,F18N,22,,0,0,
B20121216SUN_051500_F..S69R,09:26:00,09:26:00,F18S,24,,0,0,
B20121216SUN_061850_F..N69R,10:54:00,10:54:00,F18N,22,,0,0,
B20121216SUN_052700_F..S69R,09:38:00,09:38:00,F18S,24,,0,0,
B20121216SUN_062850_F..N69R,11:04:00,11:04:00,F18N,22,,0,0,
B20121216SUN_053950_F..S69R,09:51:00,09:51:00,F18S,24,,0,0,
B20121216SUN_063850_F..N69R,11:14:00,11:14:00,F18N,22,,0,0,
B20121216SUN_054950_F..S69R,10:01:00,10:01:00,F18S,24,,0,0,
B20121216SUN_064850_F..N69R,11:24:00,11:24:00,F18N,22,,0,0,
B20121216SUN_055950_F..S69R,10:11:00,10:11:00,F18S,24,,0,0,
B20121216SUN_065850_F..N69R,11:34:00,11:34:00,F18N,22,,0,0,
B20121216SUN_056950_F..S69R,10:21:00,10:21:00,F18S,24,,0,0,
B20121216SUN_066850_F..N69R,11:44:00,11:44:00,F18N,22,,0,0,
B20121216SUN_057950_F..S69R,10:31:00,10:31:00,F18S,24,,0,0,
B20121216SUN_067850_F..N69R,11:54:00,11:54:00,F18N,22,,0,0,
B20121216SUN_058950_F..S69R,10:41:00,10:41:00,F18S,24,,0,0,
B20121216SUN_068850_F..N69R,12:04:00,12:04:00,F18N,22,,0,0,
B20121216SUN_059950_F..S69R,10:51:00,10:51:00,F18S,24,,0,0,
B20121216SUN_069850_F..N69R,12:14:00,12:14:00,F18N,22,,0,0,
B20121216SUN_060950_F..S69R,11:01:00,11:01:00,F18S,24,,0,0,
B20121216SUN_070850_F..N69R,12:24:00,12:24:00,F18N,22,,0,0,
B20121216SUN_061950_F..S69R,11:11:00,11:11:00,F18S,24,,0,0,
B20121216SUN_071850_F..N69R,12:34:00,12:34:00,F18N,22,,0,0,
B20121216SUN_062950_F..S69R,11:21:00,11:21:00,F18S,24,,0,0,
B20121216SUN_072850_F..N69R,12:44:00,12:44:00,F18N,22,,0,0,
B20121216SUN_063950_F..S69R,11:31:00,11:31:00,F18S,24,,0,0,
B20121216SUN_073850_F..N69R,12:54:00,12:54:00,F18N,22,,0,0,
B20121216SUN_064950_F..S69R,11:41:00,11:41:00,F18S,24,,0,0,
B20121216SUN_074850_F..N69R,13:04:00,13:04:00,F18N,22,,0,0,
B20121216SUN_065950_F..S69R,11:51:00,11:51:00,F18S,24,,0,0,
B20121216SUN_075850_F..N69R,13:14:00,13:14:00,F18N,22,,0,0,
B20121216SUN_066950_F..S69R,12:01:00,12:01:00,F18S,24,,0,0,
B20121216SUN_076850_F..N69R,13:24:00,13:24:00,F18N,22,,0,0,
B20121216SUN_067950_F..S69R,12:11:00,12:11:00,F18S,24,,0,0,
B20121216SUN_077850_F..N69R,13:34:00,13:34:00,F18N,22,,0,0,
B20121216SUN_068950_F..S69R,12:21:00,12:21:00,F18S,24,,0,0,
B20121216SUN_078850_F..N69R,13:44:00,13:44:00,F18N,22,,0,0,
B20121216SUN_069950_F..S69R,12:31:00,12:31:00,F18S,24,,0,0,
B20121216SUN_079850_F..N69R,13:54:00,13:54:00,F18N,22,,0,0,
B20121216SUN_070950_F..S69R,12:41:00,12:41:00,F18S,24,,0,0,
B20121216SUN_080850_F..N69R,14:04:00,14:04:00,F18N,22,,0,0,
B20121216SUN_071950_F..S69R,12:51:00,12:51:00,F18S,24,,0,0,
B20121216SUN_081850_F..N69R,14:14:00,14:14:00,F18N,22,,0,0,
B20121216SUN_072950_F..S69R,13:01:00,13:01:00,F18S,24,,0,0,
B20121216SUN_082850_F..N69R,14:24:00,14:24:00,F18N,22,,0,0,
B20121216SUN_073950_F..S69R,13:11:00,13:11:00,F18S,24,,0,0,
B20121216SUN_083850_F..N69R,14:34:00,14:34:00,F18N,22,,0,0,
B20121216SUN_074950_F..S69R,13:21:00,13:21:00,F18S,24,,0,0,
B20121216SUN_084850_F..N69R,14:44:00,14:44:00,F18N,22,,0,0,
B20121216SUN_075950_F..S69R,13:31:00,13:31:00,F18S,24,,0,0,
B20121216SUN_085850_F..N69R,14:54:00,14:54:00,F18N,22,,0,0,
B20121216SUN_076950_F..S69R,13:41:00,13:41:00,F18S,24,,0,0,
B20121216SUN_086850_F..N69R,15:04:00,15:04:00,F18N,22,,0,0,
B20121216SUN_077950_F..S69R,13:51:00,13:51:00,F18S,24,,0,0,
B20121216SUN_087850_F..N69R,15:14:00,15:14:00,F18N,22,,0,0,
B20121216SUN_078950_F..S69R,14:01:00,14:01:00,F18S,24,,0,0,
B20121216SUN_088850_F..N69R,15:24:00,15:24:00,F18N,22,,0,0,
B20121216SUN_079950_F..S69R,14:11:00,14:11:00,F18S,24,,0,0,
B20121216SUN_089850_F..N69R,15:34:00,15:34:00,F18N,22,,0,0,
B20121216SUN_080950_F..S69R,14:21:00,14:21:00,F18S,24,,0,0,
B20121216SUN_090850_F..N69R,15:44:00,15:44:00,F18N,22,,0,0,
B20121216SUN_081950_F..S69R,14:31:00,14:31:00,F18S,24,,0,0,
B20121216SUN_091850_F..N69R,15:54:00,15:54:00,F18N,22,,0,0,
B20121216SUN_082950_F..S69R,14:41:00,14:41:00,F18S,24,,0,0,
B20121216SUN_092850_F..N69R,16:04:00,16:04:00,F18N,22,,0,0,
B20121216SUN_083950_F..S69R,14:51:00,14:51:00,F18S,24,,0,0,
B20121216SUN_093850_F..N69R,16:14:00,16:14:00,F18N,22,,0,0,
B20121216SUN_084950_F..S69R,15:01:00,15:01:00,F18S,24,,0,0,
B20121216SUN_094850_F..N69R,16:24:00,16:24:00,F18N,22,,0,0,
B20121216SUN_085950_F..S69R,15:11:00,15:11:00,F18S,24,,0,0,
B20121216SUN_095850_F..N69R,16:34:00,16:34:00,F18N,22,,0,0,
B20121216SUN_086950_F..S69R,15:21:00,15:21:00,F18S,24,,0,0,
B20121216SUN_096850_F..N69R,16:44:00,16:44:00,F18N,22,,0,0,
B20121216SUN_087950_F..S69R,15:31:00,15:31:00,F18S,24,,0,0,
B20121216SUN_097850_F..N69R,16:54:00,16:54:00,F18N,22,,0,0,
B20121216SUN_088950_F..S69R,15:41:00,15:41:00,F18S,24,,0,0,
B20121216SUN_098850_F..N69R,17:04:00,17:04:00,F18N,22,,0,0,
B20121216SUN_089950_F..S69R,15:51:00,15:51:00,F18S,24,,0,0,
B20121216SUN_099850_F..N69R,17:14:00,17:14:00,F18N,22,,0,0,
B20121216SUN_090950_F..S69R,16:01:00,16:01:00,F18S,24,,0,0,
B20121216SUN_100850_F..N69R,17:24:00,17:24:00,F18N,22,,0,0,
B20121216SUN_091950_F..S69R,16:11:00,16:11:00,F18S,24,,0,0,
B20121216SUN_101850_F..N69R,17:34:00,17:34:00,F18N,22,,0,0,
B20121216SUN_092950_F..S69R,16:21:00,16:21:00,F18S,24,,0,0,
B20121216SUN_102850_F..N69R,17:44:00,17:44:00,F18N,22,,0,0,
B20121216SUN_093950_F..S69R,16:31:00,16:31:00,F18S,24,,0,0,
B20121216SUN_103850_F..N69R,17:54:00,17:54:00,F18N,22,,0,0,
B20121216SUN_094950_F..S69R,16:41:00,16:41:00,F18S,24,,0,0,
B20121216SUN_104850_F..N69R,18:04:00,18:04:00,F18N,22,,0,0,
B20121216SUN_095950_F..S69R,16:51:00,16:51:00,F18S,24,,0,0,
B20121216SUN_105850_F..N69R,18:14:00,18:14:00,F18N,22,,0,0,
B20121216SUN_096950_F..S69R,17:01:00,17:01:00,F18S,24,,0,0,
B20121216SUN_106850_F..N69R,18:24:00,18:24:00,F18N,22,,0,0,
B20121216SUN_097950_F..S69R,17:11:00,17:11:00,F18S,24,,0,0,
B20121216SUN_107850_F..N69R,18:34:00,18:34:00,F18N,22,,0,0,
B20121216SUN_098950_F..S69R,17:21:00,17:21:00,F18S,24,,0,0,
B20121216SUN_108850_F..N69R,18:44:00,18:44:00,F18N,22,,0,0,
B20121216SUN_099950_F..S69R,17:31:00,17:31:00,F18S,24,,0,0,
B20121216SUN_109850_F..N69R,18:54:00,18:54:00,F18N,22,,0,0,
B20121216SUN_100950_F..S69R,17:41:00,17:41:00,F18S,24,,0,0,
B20121216SUN_110850_F..N69R,19:04:00,19:04:00,F18N,22,,0,0,
B20121216SUN_101950_F..S69R,17:51:00,17:51:00,F18S,24,,0,0,
B20121216SUN_111850_F..N69R,19:14:00,19:14:00,F18N,22,,0,0,
B20121216SUN_102950_F..S69R,18:01:00,18:01:00,F18S,24,,0,0,
B20121216SUN_112850_F..N69R,19:24:00,19:24:00,F18N,22,,0,0,
B20121216SUN_103950_F..S69R,18:11:00,18:11:00,F18S,24,,0,0,
B20121216SUN_113850_F..N69R,19:34:00,19:34:00,F18N,22,,0,0,
B20121216SUN_104950_F..S69R,18:21:00,18:21:00,F18S,24,,0,0,
B20121216SUN_114850_F..N69R,19:44:00,19:44:00,F18N,22,,0,0,
B20121216SUN_105950_F..S69R,18:31:00,18:31:00,F18S,24,,0,0,
B20121216SUN_115850_F..N69R,19:54:00,19:54:00,F18N,22,,0,0,
B20121216SUN_106950_F..S69R,18:41:00,18:41:00,F18S,24,,0,0,
B20121216SUN_116850_F..N69R,20:04:00,20:04:00,F18N,22,,0,0,
B20121216SUN_107950_F..S69R,18:51:00,18:51:00,F18S,24,,0,0,
B20121216SUN_117850_F..N69R,20:14:00,20:14:00,F18N,22,,0,0,
B20121216SUN_108950_F..S69R,19:01:00,19:01:00,F18S,24,,0,0,
B20121216SUN_118850_F..N69R,20:24:00,20:24:00,F18N,22,,0,0,
B20121216SUN_109950_F..S69R,19:11:00,19:11:00,F18S,24,,0,0,
B20121216SUN_119950_F..N69R,20:35:00,20:35:00,F18N,22,,0,0,
B20121216SUN_110950_F..S69R,19:21:00,19:21:00,F18S,24,,0,0,
B20121216SUN_121150_F..N69R,20:47:00,20:47:00,F18N,22,,0,0,
B20121216SUN_111850_F..S69R,19:30:00,19:30:00,F18S,24,,0,0,
B20121216SUN_122350_F..N69R,20:59:00,20:59:00,F18N,22,,0,0,
B20121216SUN_113050_F..S69R,19:42:00,19:42:00,F18S,24,,0,0,
B20121216SUN_123550_F..N69R,21:11:00,21:11:00,F18N,22,,0,0,
B20121216SUN_114050_F..S69R,19:54:00,19:54:00,F18S,24,,0,0,
B20121216SUN_124750_F..N69R,21:23:00,21:23:00,F18N,22,,0,0,
B20121216SUN_115650_F..S69R,20:08:00,20:08:00,F18S,24,,0,0,
B20121216SUN_125850_F..N69R,21:35:00,21:35:00,F18N,22,,0,0,
B20121216SUN_116750_F..S69R,20:19:00,20:19:00,F18S,24,,0,0,
B20121216SUN_127050_F..N69R,21:47:00,21:47:00,F18N,22,,0,0,
B20121216SUN_117850_F..S69R,20:30:00,20:30:00,F18S,24,,0,0,
B20121216SUN_128250_F..N69R,21:59:00,21:59:00,F18N,22,,0,0,
B20121216SUN_119050_F..S69R,20:42:00,20:42:00,F18S,24,,0,0,
B20121216SUN_129450_F..N69R,22:11:00,22:11:00,F18N,22,,0,0,
B20121216SUN_120250_F..S69R,20:54:00,20:54:00,F18S,24,,0,0,
B20121216SUN_130900_F..N69R,22:25:00,22:25:00,F18N,22,,0,0,
B20121216SUN_121450_F..S69R,21:06:00,21:06:00,F18S,24,,0,0,
B20121216SUN_132400_F..N69R,22:40:00,22:40:00,F18N,22,,0,0,
B20121216SUN_122650_F..S69R,21:18:00,21:18:00,F18S,24,,0,0,
B20121216SUN_133850_F..N69R,22:54:30,22:54:30,F18N,22,,0,0,
B20121216SUN_123850_F..S69R,21:30:00,21:30:00,F18S,24,,0,0,
B20121216SUN_125050_F..S69R,21:42:00,21:42:00,F18S,24,,0,0,
B20121216SUN_135400_F..N69R,23:09:30,23:09:30,F18N,22,,0,0,
B20121216SUN_126250_F..S69R,21:54:00,21:54:00,F18S,24,,0,0,
B20121216SUN_136900_F..N69R,23:24:30,23:24:30,F18N,22,,0,0,
B20121216SUN_127450_F..S69R,22:06:00,22:06:00,F18S,24,,0,0,
B20121216SUN_138400_F..N69R,23:39:30,23:39:30,F18N,22,,0,0,
B20121216SUN_128650_F..S69R,22:18:00,22:18:00,F18S,24,,0,0,
B20121216SUN_140150_F..N69R,23:55:30,23:55:30,F18N,22,,0,0,
B20121216SUN_129850_F..S69R,22:30:00,22:30:00,F18S,24,,0,0,
B20121216SUN_131350_F..S69R,22:45:00,22:45:00,F18S,24,,0,0,
B20121216SUN_142150_F..N69R,24:15:30,24:15:30,F18N,22,,0,0,
B20121216SUN_132850_F..S69R,23:00:00,23:00:00,F18S,24,,0,0,
B20121216SUN_144150_F..N69R,24:35:30,24:35:30,F18N,22,,0,0,
B20121216SUN_134350_F..S69R,23:15:00,23:15:00,F18S,24,,0,0,
B20121216SUN_135850_F..S69R,23:30:00,23:30:00,F18S,24,,0,0,
B20121216SUN_146150_F..N69R,24:55:30,24:55:30,F18N,22,,0,0,
